id;fecha_echo;sexo;edad;estado_civil;modalidad_id;barrio_id;bien_id;color_id;lugar_id;grupo_bien_id;sede_receptora_id;arma_medio_id
DEFAULT;2016-08-10T05:00:00.000-05:00;Hombre;41;Uni? marital de hecho;2;191;45;6;9;2;5;1
DEFAULT;2016-08-10T12:00:00.000-05:00;Hombre;71;Casado(a);6;167;83;11;9;2;15;5
DEFAULT;2016-08-10T20:40:00.000-05:00;Hombre;45;Soltero(a);3;43;101;5;4;2;1;4
DEFAULT;2016-08-11T00:00:00.000-05:00;Mujer;27;Soltero(a);13;245;88;4;11;5;6;2
DEFAULT;2016-08-11T00:00:00.000-05:00;Mujer;27;Soltero(a);7;3;47;4;2;4;10;5
DEFAULT;2016-08-11T00:00:00.000-05:00;Mujer;27;Soltero(a);2;189;26;8;2;3;8;7
DEFAULT;2016-08-11T00:00:00.000-05:00;Mujer;27;Soltero(a);8;208;1;8;7;2;1;4
DEFAULT;2016-08-11T14:30:00.000-05:00;Mujer;52;Soltero(a);10;219;23;8;2;5;3;4
DEFAULT;2016-08-11T14:30:00.000-05:00;Mujer;52;Soltero(a);11;63;119;1;6;4;16;6
DEFAULT;2016-08-11T14:30:00.000-05:00;Mujer;52;Soltero(a);12;4;37;5;6;5;5;6
DEFAULT;2016-08-11T14:30:00.000-05:00;Mujer;52;Soltero(a);12;88;83;7;10;4;7;4
DEFAULT;2016-08-12T18:30:00.000-05:00;Mujer;24;Casado(a);9;212;5;11;8;2;8;3
DEFAULT;2016-08-12T18:30:00.000-05:00;Mujer;24;Casado(a);9;49;18;12;10;3;6;3
DEFAULT;2016-08-12T18:30:00.000-05:00;Mujer;24;Casado(a);12;173;73;7;8;1;14;1
DEFAULT;2016-08-12T18:30:00.000-05:00;Mujer;24;Casado(a);1;63;3;1;11;5;4;8
DEFAULT;2016-08-13T14:00:00.000-05:00;Mujer;49;Uni? marital de hecho;6;99;99;2;8;3;12;8
DEFAULT;2016-08-13T15:00:00.000-05:00;Hombre;22;Soltero(a);5;221;19;3;9;5;10;2
DEFAULT;2016-08-13T00:00:00.000-05:00;Hombre;27;Soltero(a);12;160;12;11;12;1;12;4
DEFAULT;2016-08-13T15:00:00.000-05:00;Hombre;22;Soltero(a);5;105;78;4;11;5;10;1
DEFAULT;2016-08-13T00:00:00.000-05:00;Hombre;27;Soltero(a);6;232;45;6;8;4;2;4
DEFAULT;2016-08-13T02:00:00.000-05:00;Hombre;32;Soltero(a);10;132;94;10;11;5;5;8
DEFAULT;2016-08-13T00:00:00.000-05:00;Hombre;27;Soltero(a);5;103;15;1;5;1;9;6
DEFAULT;2016-08-13T15:00:00.000-05:00;Hombre;22;Soltero(a);4;73;41;13;7;3;5;2
DEFAULT;2016-08-13T02:00:00.000-05:00;Hombre;32;Soltero(a);10;128;110;13;3;3;14;1
DEFAULT;2016-08-13T16:00:00.000-05:00;Hombre;39;Divorciado(a);14;138;56;9;6;1;13;1
DEFAULT;2016-08-13T14:00:00.000-05:00;Mujer;49;Uni? marital de hecho;14;76;45;12;12;1;6;2
DEFAULT;2016-08-13T16:00:00.000-05:00;Hombre;39;Divorciado(a);5;6;10;1;7;3;10;2
DEFAULT;2016-08-13T14:00:00.000-05:00;Mujer;49;Uni? marital de hecho;14;74;29;10;8;3;1;1
DEFAULT;2016-08-13T16:00:00.000-05:00;Hombre;39;Divorciado(a);7;58;29;4;2;1;10;1
DEFAULT;2016-08-13T00:00:00.000-05:00;Mujer;69;Soltero(a);6;96;11;11;11;2;12;5
DEFAULT;2016-08-13T16:00:00.000-05:00;Hombre;39;Divorciado(a);10;198;2;2;1;2;3;7
DEFAULT;2016-08-14T07:30:00.000-05:00;Hombre;53;Casado(a);12;86;62;3;12;3;9;4
DEFAULT;2016-08-14T18:30:00.000-05:00;Hombre;22;Soltero(a);11;162;9;9;4;3;14;5
DEFAULT;2016-08-14T07:30:00.000-05:00;Hombre;53;Casado(a);2;176;13;6;2;3;9;2
DEFAULT;2016-08-14T00:00:00.000-05:00;Hombre;29;Soltero(a);11;16;7;8;4;4;3;5
DEFAULT;2016-08-14T18:30:00.000-05:00;Hombre;22;Soltero(a);2;229;121;1;7;4;7;3
DEFAULT;2016-08-14T07:30:00.000-05:00;Hombre;53;Casado(a);11;2;101;8;9;2;1;3
DEFAULT;2016-08-14T18:30:00.000-05:00;Hombre;22;Soltero(a);3;207;42;12;11;4;5;6
DEFAULT;2016-08-14T00:00:00.000-05:00;Hombre;29;Soltero(a);5;176;95;10;1;3;2;6
DEFAULT;2016-08-14T00:00:00.000-05:00;Hombre;29;Soltero(a);1;6;108;5;5;2;13;3
DEFAULT;2016-08-15T00:00:00.000-05:00;Hombre;67;Soltero(a);10;200;53;13;3;1;8;7
DEFAULT;2016-08-15T13:00:00.000-05:00;Mujer;38;Casado(a);11;1;32;12;9;2;14;4
DEFAULT;2016-08-15T00:00:00.000-05:00;Hombre;67;Soltero(a);2;73;21;2;5;3;13;3
DEFAULT;2016-08-15T00:00:00.000-05:00;Hombre;67;Soltero(a);5;182;120;5;10;4;15;3
DEFAULT;2016-08-15T13:00:00.000-05:00;Mujer;38;Casado(a);7;129;68;11;6;2;8;8
DEFAULT;2016-08-15T17:15:00.000-05:00;Hombre;35;Casado(a);1;113;74;8;7;2;12;6
DEFAULT;2016-08-16T00:00:00.000-05:00;Hombre;32;Soltero(a);9;139;65;3;11;2;8;8
DEFAULT;2016-08-16T00:00:00.000-05:00;Hombre;32;Soltero(a);3;110;3;2;10;4;6;6
DEFAULT;2016-08-16T00:00:00.000-05:00;Hombre;32;Soltero(a);2;167;104;6;6;3;6;5
DEFAULT;2016-08-17T11:00:00.000-05:00;Hombre;27;Soltero(a);10;213;14;13;1;1;7;7
DEFAULT;2016-08-17T11:00:00.000-05:00;Hombre;27;Soltero(a);4;68;86;7;7;5;14;8
DEFAULT;2016-08-17T11:00:00.000-05:00;Hombre;27;Soltero(a);1;147;39;10;2;3;8;3
DEFAULT;2016-08-18T11:00:00.000-05:00;Hombre;25;Soltero(a);12;193;66;12;8;4;14;4
DEFAULT;2016-08-18T11:00:00.000-05:00;Hombre;25;Soltero(a);14;221;83;13;4;1;10;5
DEFAULT;2016-08-18T11:00:00.000-05:00;Hombre;25;Soltero(a);3;150;89;3;1;1;7;4
DEFAULT;2016-08-18T11:00:00.000-05:00;Hombre;25;Soltero(a);9;135;87;2;2;2;11;6
DEFAULT;2016-08-18T05:00:00.000-05:00;Mujer;49;Uni? marital de hecho;7;58;14;4;11;3;8;8
DEFAULT;2016-08-19T00:00:00.000-05:00;Hombre;36;Soltero(a);12;161;115;5;10;5;13;7
DEFAULT;2016-08-19T19:45:00.000-05:00;Mujer;26;Uni? marital de hecho;9;210;120;7;9;5;10;6
DEFAULT;2016-08-20T20:30:00.000-05:00;Mujer;31;Uni? marital de hecho;6;153;32;4;11;3;1;7
DEFAULT;2016-08-20T00:00:00.000-05:00;Mujer;71;Soltero(a);1;23;1;12;12;5;1;3
DEFAULT;2016-08-20T10:00:00.000-05:00;Hombre;34;Soltero(a);7;138;23;4;12;3;13;7
DEFAULT;2016-08-20T20:30:00.000-05:00;Mujer;31;Uni? marital de hecho;12;236;88;13;3;5;15;4
DEFAULT;2016-08-20T00:00:00.000-05:00;Mujer;71;Soltero(a);4;127;10;12;10;4;9;7
DEFAULT;2016-08-20T20:30:00.000-05:00;Mujer;31;Uni? marital de hecho;10;1;100;7;5;2;3;2
DEFAULT;2016-08-20T10:00:00.000-05:00;Hombre;34;Soltero(a);8;62;66;1;10;5;16;6
DEFAULT;2016-08-20T19:00:00.000-05:00;Mujer;52;Casado(a);13;210;59;4;6;1;5;7
DEFAULT;2016-08-20T19:30:00.000-05:00;Hombre;51;Uni? marital de hecho;11;154;1;1;3;3;6;4
DEFAULT;2016-08-20T14:30:00.000-05:00;Hombre;50;Uni? marital de hecho;10;19;100;4;11;2;8;3
DEFAULT;2016-08-21T00:00:00.000-05:00;Hombre;51;Casado(a);8;33;80;9;1;3;10;4
DEFAULT;2016-08-21T00:00:00.000-05:00;Hombre;51;Casado(a);6;53;97;7;8;1;8;6
DEFAULT;2016-08-21T00:00:00.000-05:00;Hombre;51;Casado(a);7;114;9;3;3;5;12;1
DEFAULT;2016-08-21T00:00:00.000-05:00;Mujer;29;Soltero(a);8;55;39;12;12;1;1;2
DEFAULT;2016-08-21T00:00:00.000-05:00;Mujer;29;Soltero(a);9;203;110;10;6;1;14;8
DEFAULT;2016-08-21T00:00:00.000-05:00;Mujer;29;Soltero(a);7;57;53;3;9;2;9;5
DEFAULT;2016-08-21T00:00:00.000-05:00;Hombre;51;Casado(a);7;86;72;4;1;4;16;1
DEFAULT;2016-08-21T00:00:00.000-05:00;Hombre;51;Casado(a);11;89;43;10;4;5;6;5
DEFAULT;2016-08-21T00:00:00.000-05:00;Hombre;51;Casado(a);2;236;58;13;5;1;7;8
DEFAULT;2016-08-21T00:00:00.000-05:00;Hombre;51;Casado(a);11;120;43;4;1;5;10;7
DEFAULT;2016-08-21T00:00:00.000-05:00;Hombre;51;Casado(a);9;36;52;5;6;1;10;1
DEFAULT;2016-08-21T00:00:00.000-05:00;Hombre;51;Casado(a);9;66;20;5;11;1;15;5
DEFAULT;2016-08-21T00:00:00.000-05:00;Hombre;51;Casado(a);3;179;18;9;4;5;10;1
DEFAULT;2016-08-21T00:00:00.000-05:00;Hombre;51;Casado(a);3;109;103;9;9;5;11;8
DEFAULT;2016-08-21T00:00:00.000-05:00;Hombre;51;Casado(a);9;69;13;6;8;1;3;6
DEFAULT;2016-08-21T00:00:00.000-05:00;Hombre;51;Casado(a);13;157;97;11;8;3;15;4
DEFAULT;2016-08-21T00:00:00.000-05:00;Hombre;51;Casado(a);13;79;78;12;9;1;3;1
DEFAULT;2016-08-21T00:00:00.000-05:00;Hombre;51;Casado(a);5;125;52;5;1;2;14;3
DEFAULT;2016-08-22T11:34:00.000-05:00;Mujer;33;Soltero(a);8;96;42;13;9;3;11;6
DEFAULT;2016-08-22T11:34:00.000-05:00;Mujer;33;Soltero(a);11;152;56;10;5;2;9;4
DEFAULT;2016-08-22T19:30:00.000-05:00;Mujer;49;Soltero(a);1;23;4;12;12;1;11;6
DEFAULT;2016-08-23T00:00:00.000-05:00;Mujer;32;Soltero(a);14;204;66;11;1;4;15;4
DEFAULT;2016-08-23T09:00:00.000-05:00;Hombre;47;Uni? marital de hecho;9;148;78;8;6;3;6;7
DEFAULT;2016-08-24T12:00:00.000-05:00;Hombre;32;Soltero(a);2;179;100;4;10;3;14;4
DEFAULT;2016-08-24T12:00:00.000-05:00;Hombre;32;Soltero(a);4;146;38;1;4;4;9;7
DEFAULT;2016-08-24T00:00:00.000-05:00;Hombre;25;Soltero(a);6;143;111;4;5;3;8;2
DEFAULT;2016-08-24T15:00:00.000-05:00;Mujer;35;Uni? marital de hecho;3;49;26;1;4;1;3;4
DEFAULT;2016-08-24T00:00:00.000-05:00;Hombre;25;Soltero(a);12;198;117;5;1;4;16;5
DEFAULT;2016-08-24T00:00:00.000-05:00;Hombre;25;Soltero(a);2;239;84;9;11;3;16;1
DEFAULT;2016-08-25T13:00:00.000-05:00;Hombre;46;Soltero(a);8;172;29;7;7;4;11;5
DEFAULT;2016-08-25T13:00:00.000-05:00;Hombre;46;Soltero(a);12;192;13;2;5;3;6;1
DEFAULT;2016-08-25T15:00:00.000-05:00;Hombre;43;Soltero(a);11;74;74;4;10;4;6;4
DEFAULT;2016-08-26T17:30:00.000-05:00;Hombre;27;Soltero(a);8;186;13;1;3;5;15;5
DEFAULT;2016-08-26T00:00:00.000-05:00;Hombre;36;Soltero(a);1;209;33;10;8;3;4;4
DEFAULT;2016-08-26T00:00:00.000-05:00;Hombre;36;Soltero(a);7;114;39;12;9;5;13;3
DEFAULT;2016-08-26T00:00:00.000-05:00;Hombre;36;Soltero(a);2;101;20;10;1;5;2;2
DEFAULT;2016-08-26T21:00:00.000-05:00;Mujer;41;Uni? marital de hecho;12;57;26;1;3;3;3;1
DEFAULT;2016-08-26T17:30:00.000-05:00;Hombre;27;Soltero(a);11;228;32;9;7;4;14;1
DEFAULT;2016-08-26T17:30:00.000-05:00;Hombre;27;Soltero(a);7;190;117;10;9;4;13;4
DEFAULT;2016-08-26T17:30:00.000-05:00;Hombre;27;Soltero(a);3;88;8;7;12;4;16;4
DEFAULT;2016-08-26T17:30:00.000-05:00;Hombre;27;Soltero(a);12;77;34;8;1;3;12;6
DEFAULT;2016-08-26T05:00:00.000-05:00;Mujer;38;Uni? marital de hecho;3;58;119;6;5;1;14;2
DEFAULT;2016-08-28T11:30:00.000-05:00;Hombre;65;Uni? marital de hecho;5;161;46;5;9;5;14;2
DEFAULT;2016-08-28T11:30:00.000-05:00;Hombre;65;Uni? marital de hecho;5;187;4;9;9;5;6;8
DEFAULT;2016-08-29T12:00:00.000-05:00;Mujer;35;Soltero(a);2;84;119;1;10;1;1;6
DEFAULT;2016-08-29T08:00:00.000-05:00;Mujer;65;Soltero(a);7;121;43;3;11;4;12;7
DEFAULT;2016-08-30T00:00:00.000-05:00;Mujer;30;Soltero(a);8;108;10;9;2;4;15;4
DEFAULT;2016-08-30T00:00:00.000-05:00;Mujer;30;Soltero(a);14;198;47;13;3;2;4;7
DEFAULT;2016-08-31T11:00:00.000-05:00;Mujer;49;Soltero(a);7;46;32;5;11;3;11;8
DEFAULT;2016-08-31T10:00:00.000-05:00;Mujer;46;Soltero(a);4;138;35;7;5;4;6;2
DEFAULT;2016-08-31T11:00:00.000-05:00;Mujer;49;Soltero(a);7;152;67;2;5;3;15;3
DEFAULT;2016-08-31T11:00:00.000-05:00;Mujer;49;Soltero(a);3;98;109;1;10;2;12;4
DEFAULT;2016-08-31T10:00:00.000-05:00;Mujer;46;Soltero(a);4;71;49;3;8;1;13;8
DEFAULT;2016-08-31T00:00:00.000-05:00;Mujer;23;Soltero(a);10;79;93;9;9;3;15;4
DEFAULT;2016-08-31T00:00:00.000-05:00;Mujer;23;Soltero(a);1;216;77;1;1;3;1;4
DEFAULT;2016-09-01T06:00:00.000-05:00;Hombre;42;Uni? marital de hecho;3;171;37;2;6;2;5;6
DEFAULT;2016-09-01T06:00:00.000-05:00;Hombre;42;Uni? marital de hecho;4;142;98;5;8;5;14;4
DEFAULT;2016-09-01T12:00:00.000-05:00;Hombre;44;Soltero(a);1;51;112;1;7;1;16;6
DEFAULT;2016-09-01T04:10:00.000-05:00;Mujer;64;Uni? marital de hecho;1;86;31;7;1;5;2;6
DEFAULT;2016-09-01T04:10:00.000-05:00;Mujer;64;Uni? marital de hecho;12;48;42;9;4;3;8;2
DEFAULT;2016-09-01T11:00:00.000-05:00;Hombre;24;Casado(a);8;60;63;10;5;5;9;8
DEFAULT;2016-09-01T16:30:00.000-05:00;Mujer;40;Uni? marital de hecho;11;173;100;13;3;1;10;4
DEFAULT;2016-09-02T08:00:00.000-05:00;Mujer;45;Uni? marital de hecho;4;47;98;12;9;2;9;4
DEFAULT;2016-09-02T08:00:00.000-05:00;Mujer;45;Uni? marital de hecho;8;182;50;10;5;3;15;3
DEFAULT;2016-09-02T05:00:00.000-05:00;Hombre;30;Soltero(a);7;27;15;5;2;5;10;2
DEFAULT;2016-09-02T05:00:00.000-05:00;Hombre;30;Soltero(a);13;50;26;3;4;4;5;5
DEFAULT;2016-09-02T15:00:00.000-05:00;Mujer;35;Soltero(a);1;236;88;12;8;4;9;7
DEFAULT;2016-09-02T15:00:00.000-05:00;Mujer;35;Soltero(a);3;15;95;7;6;1;12;3
DEFAULT;2016-09-02T12:20:00.000-05:00;Mujer;25;Soltero(a);1;79;12;9;5;2;10;2
DEFAULT;2016-09-03T20:00:00.000-05:00;Hombre;55;Casado(a);14;83;25;4;11;3;1;5
DEFAULT;2016-09-03T20:00:00.000-05:00;Hombre;55;Casado(a);3;158;5;6;5;4;8;3
DEFAULT;2016-09-03T20:00:00.000-05:00;Hombre;55;Casado(a);3;39;55;6;1;3;5;8
DEFAULT;2016-09-03T20:00:00.000-05:00;Hombre;55;Casado(a);5;195;51;13;6;5;7;6
DEFAULT;2016-09-03T20:00:00.000-05:00;Mujer;52;Soltero(a);14;98;87;9;4;2;6;1
DEFAULT;2016-09-03T12:00:00.000-05:00;Mujer;24;Soltero(a);4;228;39;1;2;5;6;3
DEFAULT;2016-09-03T20:00:00.000-05:00;Hombre;55;Casado(a);10;171;33;2;7;1;6;2
DEFAULT;2016-09-03T20:00:00.000-05:00;Hombre;55;Casado(a);10;95;23;9;4;2;9;2
DEFAULT;2016-09-03T20:00:00.000-05:00;Mujer;52;Soltero(a);13;157;117;12;5;2;8;3
DEFAULT;2016-09-03T20:00:00.000-05:00;Hombre;55;Casado(a);10;245;87;10;11;5;11;4
DEFAULT;2016-09-03T12:00:00.000-05:00;Mujer;24;Soltero(a);11;63;120;13;7;4;12;2
DEFAULT;2016-09-04T01:30:00.000-05:00;Mujer;35;Casado(a);1;151;18;7;12;2;5;3
DEFAULT;2016-09-04T11:40:00.000-05:00;Mujer;66;Uni? marital de hecho;4;67;35;5;2;1;2;4
DEFAULT;2016-09-04T11:40:00.000-05:00;Mujer;66;Uni? marital de hecho;3;42;34;3;12;2;10;7
DEFAULT;2016-09-04T20:40:00.000-05:00;Mujer;27;Uni? marital de hecho;2;131;22;8;1;2;14;3
DEFAULT;2016-09-04T11:40:00.000-05:00;Mujer;66;Uni? marital de hecho;11;174;2;13;2;1;9;6
DEFAULT;2016-09-04T11:40:00.000-05:00;Mujer;66;Uni? marital de hecho;2;150;96;8;4;4;15;7
DEFAULT;2016-09-04T01:30:00.000-05:00;Mujer;35;Casado(a);6;236;14;11;8;1;6;4
DEFAULT;2016-09-04T11:40:00.000-05:00;Mujer;66;Uni? marital de hecho;4;225;78;8;2;5;12;6
DEFAULT;2016-09-04T20:40:00.000-05:00;Mujer;27;Uni? marital de hecho;2;98;58;7;1;1;5;8
DEFAULT;2016-09-05T20:20:00.000-05:00;Hombre;49;Soltero(a);3;80;87;10;3;2;2;4
DEFAULT;2016-09-05T20:20:00.000-05:00;Hombre;49;Soltero(a);12;118;111;4;12;1;13;7
DEFAULT;2016-09-05T20:20:00.000-05:00;Hombre;49;Soltero(a);8;111;112;1;4;1;10;2
DEFAULT;2016-09-05T20:20:00.000-05:00;Hombre;49;Soltero(a);10;80;7;9;10;3;4;8
DEFAULT;2016-09-05T16:00:00.000-05:00;Mujer;38;Casado(a);13;23;107;5;7;5;13;3
DEFAULT;2016-09-06T03:20:00.000-05:00;Mujer;40;Uni? marital de hecho;2;192;118;2;2;4;13;7
DEFAULT;2016-09-06T03:20:00.000-05:00;Mujer;40;Uni? marital de hecho;4;198;61;4;9;5;5;3
DEFAULT;2016-09-06T21:00:00.000-05:00;Hombre;32;Soltero(a);14;197;105;3;8;3;15;8
DEFAULT;2016-09-06T21:00:00.000-05:00;Hombre;32;Soltero(a);6;12;81;2;12;3;1;1
DEFAULT;2016-09-06T00:00:00.000-05:00;Mujer;26;Soltero(a);3;65;57;6;7;5;7;6
DEFAULT;2016-09-07T16:45:00.000-05:00;Mujer;47;Casado(a);12;106;53;5;1;4;10;1
DEFAULT;2016-09-07T08:00:00.000-05:00;Mujer;48;Soltero(a);14;18;88;3;4;5;13;7
DEFAULT;2016-09-07T19:15:00.000-05:00;Hombre;31;Casado(a);3;234;27;10;5;3;7;8
DEFAULT;2016-09-07T16:45:00.000-05:00;Mujer;47;Casado(a);1;37;66;4;8;5;3;4
DEFAULT;2016-09-07T19:00:00.000-05:00;Hombre;54;Soltero(a);7;199;87;13;1;5;1;1
DEFAULT;2016-09-07T19:15:00.000-05:00;Hombre;31;Casado(a);14;65;32;11;12;2;13;2
DEFAULT;2016-09-07T19:15:00.000-05:00;Hombre;31;Casado(a);1;82;96;9;9;5;7;8
DEFAULT;2016-09-07T20:00:00.000-05:00;Mujer;33;Uni? marital de hecho;12;107;51;7;12;5;10;7
DEFAULT;2016-09-07T19:15:00.000-05:00;Hombre;31;Casado(a);2;215;32;10;8;5;16;6
DEFAULT;2016-09-07T19:00:00.000-05:00;Hombre;54;Soltero(a);8;215;110;9;2;5;10;5
DEFAULT;2016-09-07T20:00:00.000-05:00;Mujer;33;Uni? marital de hecho;2;180;23;7;5;2;15;7
DEFAULT;2016-09-08T19:00:00.000-05:00;Mujer;22;Uni? marital de hecho;4;154;118;5;4;4;9;6
DEFAULT;2016-09-08T16:38:00.000-05:00;Mujer;21;Soltero(a);8;120;54;11;5;3;4;3
DEFAULT;2016-09-08T08:00:00.000-05:00;Hombre;74;Casado(a);8;10;84;9;6;2;4;2
DEFAULT;2016-09-08T08:00:00.000-05:00;Mujer;62;Uni? marital de hecho;8;42;95;1;2;5;7;3
DEFAULT;2016-09-08T16:38:00.000-05:00;Mujer;21;Soltero(a);3;200;26;5;1;3;15;8
DEFAULT;2016-09-08T08:00:00.000-05:00;Hombre;74;Casado(a);6;211;38;12;2;4;10;5
DEFAULT;2016-09-08T08:00:00.000-05:00;Mujer;62;Uni? marital de hecho;14;31;46;13;1;1;10;3
DEFAULT;2016-09-08T14:15:00.000-05:00;Mujer;40;Casado(a);2;95;118;5;8;5;9;3
DEFAULT;2016-09-08T19:00:00.000-05:00;Mujer;22;Uni? marital de hecho;13;240;45;3;7;3;4;4
DEFAULT;2016-09-08T14:15:00.000-05:00;Mujer;40;Casado(a);10;203;43;4;7;1;7;5
DEFAULT;2016-09-08T00:00:00.000-05:00;Mujer;31;Uni? marital de hecho;13;51;17;10;10;5;7;6
DEFAULT;2016-09-09T21:00:00.000-05:00;Mujer;35;Casado(a);14;121;38;6;1;2;14;3
DEFAULT;2016-09-09T13:30:00.000-05:00;Hombre;26;Uni? marital de hecho;6;15;69;5;12;3;13;6
DEFAULT;2016-09-09T21:00:00.000-05:00;Mujer;35;Casado(a);12;106;84;4;2;4;10;8
DEFAULT;2016-09-09T15:30:00.000-05:00;Hombre;51;Casado(a);14;13;25;9;3;3;15;2
DEFAULT;2016-09-09T13:30:00.000-05:00;Hombre;26;Uni? marital de hecho;6;38;107;3;5;3;16;1
DEFAULT;2016-09-09T15:30:00.000-05:00;Hombre;51;Casado(a);3;60;7;5;5;4;16;1
DEFAULT;2016-09-10T00:00:00.000-05:00;Hombre;32;Soltero(a);2;148;16;5;2;3;1;4
DEFAULT;2016-09-10T21:00:00.000-05:00;Mujer;34;Uni? marital de hecho;12;136;89;7;4;2;5;3
DEFAULT;2016-09-10T21:00:00.000-05:00;Mujer;34;Uni? marital de hecho;5;64;8;9;2;2;10;6
DEFAULT;2016-09-10T21:00:00.000-05:00;Mujer;34;Uni? marital de hecho;4;106;110;4;1;3;10;1
DEFAULT;2016-09-10T00:00:00.000-05:00;Hombre;32;Soltero(a);6;26;73;9;12;2;14;5
DEFAULT;2016-09-11T18:00:00.000-05:00;Mujer;32;Casado(a);9;72;12;6;4;5;8;4
DEFAULT;2016-09-11T18:00:00.000-05:00;Mujer;32;Casado(a);4;22;22;7;1;3;16;2
DEFAULT;2016-09-11T21:00:00.000-05:00;Mujer;40;Uni? marital de hecho;6;122;65;1;4;3;7;6
DEFAULT;2016-09-11T18:00:00.000-05:00;Mujer;32;Casado(a);5;26;83;1;6;1;5;4
DEFAULT;2016-09-11T18:00:00.000-05:00;Mujer;32;Casado(a);4;91;38;10;10;4;2;3
DEFAULT;2016-09-11T21:00:00.000-05:00;Mujer;40;Uni? marital de hecho;14;219;93;4;9;2;16;5
DEFAULT;2016-09-12T18:30:00.000-05:00;Hombre;47;Uni? marital de hecho;4;115;112;10;9;2;16;3
DEFAULT;2016-09-12T18:30:00.000-05:00;Hombre;47;Uni? marital de hecho;11;3;21;8;6;5;6;6
DEFAULT;2016-09-13T18:30:00.000-05:00;Mujer;28;Uni? marital de hecho;3;37;48;4;10;3;8;7
DEFAULT;2016-09-13T12:45:00.000-05:00;Mujer;42;Soltero(a);4;160;91;7;8;1;1;4
DEFAULT;2016-09-13T17:30:00.000-05:00;Mujer;62;Soltero(a);13;59;55;13;2;5;7;7
DEFAULT;2016-09-13T18:30:00.000-05:00;Mujer;28;Uni? marital de hecho;2;2;34;8;3;3;3;8
DEFAULT;2016-09-13T18:30:00.000-05:00;Mujer;28;Uni? marital de hecho;11;195;29;9;11;3;2;3
DEFAULT;2016-09-13T12:45:00.000-05:00;Mujer;42;Soltero(a);2;125;92;12;12;4;2;1
DEFAULT;2016-09-13T18:30:00.000-05:00;Mujer;28;Uni? marital de hecho;1;24;93;7;8;3;10;2
DEFAULT;2016-09-13T18:30:00.000-05:00;Mujer;28;Uni? marital de hecho;8;70;121;1;11;2;2;5
DEFAULT;2016-09-13T17:30:00.000-05:00;Mujer;62;Soltero(a);1;3;77;13;1;4;5;5
DEFAULT;2016-09-13T18:30:00.000-05:00;Mujer;28;Uni? marital de hecho;2;134;101;3;6;4;2;4
DEFAULT;2016-09-13T07:00:00.000-05:00;Mujer;77;Viudo(a);3;128;63;3;5;5;2;8
DEFAULT;2016-09-13T14:00:00.000-05:00;Hombre;65;Casado(a);2;41;63;3;10;1;2;2
DEFAULT;2016-09-14T15:00:00.000-05:00;Hombre;43;Soltero(a);12;32;45;8;12;3;16;7
DEFAULT;2016-09-14T00:00:00.000-05:00;Hombre;43;Uni? marital de hecho;9;221;2;8;12;3;4;2
DEFAULT;2016-09-14T15:00:00.000-05:00;Hombre;43;Soltero(a);4;99;18;12;1;4;9;5
DEFAULT;2016-09-14T00:00:00.000-05:00;Hombre;43;Uni? marital de hecho;10;206;50;11;4;5;13;1
DEFAULT;2016-09-15T16:00:00.000-05:00;Hombre;39;Viudo(a);2;41;65;7;7;3;4;4
DEFAULT;2016-09-15T21:00:00.000-05:00;Mujer;37;Soltero(a);11;120;121;5;5;1;7;7
DEFAULT;2016-09-15T21:00:00.000-05:00;Mujer;37;Soltero(a);1;111;9;4;11;5;4;6
DEFAULT;2016-09-15T16:00:00.000-05:00;Hombre;39;Viudo(a);13;174;53;1;1;4;14;6
DEFAULT;2016-09-15T11:00:00.000-05:00;Hombre;87;Soltero(a);8;60;78;10;4;5;5;1
DEFAULT;2016-09-15T11:30:00.000-05:00;Mujer;37;Uni? marital de hecho;4;125;120;4;5;5;5;2
DEFAULT;2016-09-15T21:00:00.000-05:00;Mujer;37;Soltero(a);14;19;80;11;2;2;14;4
DEFAULT;2016-09-15T11:30:00.000-05:00;Mujer;37;Uni? marital de hecho;10;137;59;4;9;4;16;3
DEFAULT;2016-09-16T12:00:00.000-05:00;Mujer;57;Casado(a);1;86;12;1;11;3;3;1
DEFAULT;2016-09-16T12:00:00.000-05:00;Mujer;57;Casado(a);2;231;73;7;10;3;10;2
DEFAULT;2016-09-16T12:00:00.000-05:00;Mujer;31;Soltero(a);4;206;96;2;2;5;3;3
DEFAULT;2016-09-16T12:00:00.000-05:00;Mujer;57;Casado(a);4;216;25;13;10;1;9;1
DEFAULT;2016-09-16T07:00:00.000-05:00;Mujer;17;Soltero(a);8;12;61;6;1;2;13;5
DEFAULT;2016-09-17T10:15:00.000-05:00;Mujer;65;Casado(a);12;204;14;8;3;2;15;2
DEFAULT;2016-09-17T10:15:00.000-05:00;Mujer;65;Casado(a);11;59;69;10;9;4;3;5
DEFAULT;2016-09-17T00:00:00.000-05:00;Mujer;50;Soltero(a);9;80;3;1;5;1;1;6
DEFAULT;2016-09-17T10:15:00.000-05:00;Mujer;65;Casado(a);11;244;66;13;9;5;15;6
DEFAULT;2016-09-19T00:00:00.000-05:00;Hombre;44;Soltero(a);14;120;105;5;10;4;12;7
DEFAULT;2016-09-19T00:00:00.000-05:00;Hombre;44;Soltero(a);4;20;54;4;9;4;6;4
DEFAULT;2016-09-20T12:00:00.000-05:00;Mujer;41;Soltero(a);2;200;92;3;4;3;6;2
